date,По дням,Количество заказ-нарядов,Работ,Запчастей,Всего по заказ-наряду,temperature_mean,pressure_mean,humidity_mean,wind_speed_avg_mean,wind_speed_avg_max,solar_rad_sum,uv_max,pcp_sum,dow,dow_sin,dow_cos,month,month_sin,month_cos,is_weekend,is_friday,is_monday,is_peak_month,lag_1,lag_1_orders,lag_7,lag_7_orders,lag_14,lag_14_orders,lag_28,lag_28_orders,ma7,std7,growth_wow_7,ma14,std14,growth_wow_14,ma28,std28,growth_wow_28,stl_trend,stl_seasonal,stl_resid,is_anomaly,dow_x_month,is_friday_dec,is_friday_mar,avg_check,work_share
2020-02-01,2020-02-01,2.0,8800.0,0.0,8800.0,-2.0875,741.21875,95.0,1.0875,2.7,157.0,3.0,18.6,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,0,4550.0,1.5,100.0,1.0,200.0,1.0,,,3308.9285714285716,3667.656454610712,8700.0,3018.5714285714284,2946.5704827629884,8700.0,2404.285714285714,2292.2185049866375,8700.0,1554.2530352156978,-996.19810950127,8241.945074285573,0,10,0,0,4399.9978000011,0.9999999998863636
2020-02-02,2020-02-02,3.0,1600.0,0.0,1600.0,-2.09375,741.40625,94.90625,1.115625,2.7,283.0,3.0,6.9,6,-0.7818314824680299,0.6234898018587334,2,0.8660254037844386,0.5000000000000001,1,0,0,0,8800.0,2.0,1400.0,1.0,1407.5,3.0,2650.0,2.0,3337.5,3651.048650730362,200.0,3032.3214285714284,2938.9134020739893,200.0,2366.785714285714,2296.6343991789518,200.0,1686.9894680279629,-352.57444215787064,265.5849741299078,0,12,0,0,533.3331555556148,0.999999999375
2020-02-03,2020-02-03,2.0,2200.0,0.0,2200.0,-1.75,729.4375,94.6875,2.44375,4.5,166.0,3.0,25.2,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,0,0,1,0,1600.0,3.0,7550.0,2.0,2615.0,5.0,4550.0,3.0,2573.214285714286,3147.505862546074,-5350.0,3002.6785714285716,2945.531894028015,-5350.0,2282.8571428571427,2256.4841459798035,-5350.0,1777.6170625251318,720.3166402254269,-297.9337027505587,0,0,0,0,1099.999450000275,0.9999999995454546
2020-02-04,2020-02-04,2.0,1250.0,0.0,1250.0,-0.009375,725.375,95.78125,1.221875,2.2,212.0,3.0,9.4,1,0.7818314824680298,0.6234898018587336,2,0.8660254037844386,0.5000000000000001,0,0,0,0,2200.0,2.0,275.0,1.0,825.0,3.0,3115.0,2.5,2712.5,3048.8812839028897,975.0,3033.035714285714,2923.469385614697,975.0,2216.25,2258.535815031008,975.0,1814.1312033778058,-686.5051419883376,122.3739386105317,0,2,0,0,624.9996875001563,0.9999999991999999
2020-02-05,2020-02-05,2.0,3000.0,0.0,3000.0,-3.75,730.65625,92.9375,0.815625,1.3,249.0,3.0,13.2,2,0.9749279121818236,-0.22252093395631434,2,0.8660254037844386,0.5000000000000001,0,0,0,0,1250.0,2.0,287.5,1.0,6800.0,3.0,1680.0,2.0,3100.0,2855.5501513135196,2712.5,2761.6071428571427,2715.8565030814257,2712.5,2263.3928571428573,2260.703267983885,2712.5,1777.553406080378,-469.7296830686673,1692.1762769882894,0,4,0,0,1499.9992500003748,0.9999999996666668
2020-02-06,2020-02-06,2.0,2070.0,0.0,2070.0,-9.55625,736.375,86.53125,1.228125,2.7,344.0,3.0,13.7,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,0,0,3000.0,2.0,300.0,1.0,4075.0,3.0,2160.0,3.0,3352.8571428571427,2636.2328822628338,1770.0,2618.3928571428573,2694.0471426588165,1770.0,2260.1785714285716,2260.9196883793966,1770.0,1700.2649590325898,184.482083650663,185.25295731674714,0,6,0,0,1034.9994825002586,0.9999999995169083
2020-02-07,2020-02-07,2.0,2150.0,0.0,2150.0,-11.31875,737.4375,87.03125,0.96875,1.8,338.0,3.0,15.4,4,-0.433883739117558,-0.9009688679024191,2,0.8660254037844386,0.5000000000000001,0,1,0,0,2070.0,2.0,4550.0,1.5,3275.0,2.0,1230.0,2.0,3010.0,2610.5299589674632,-2400.0,2538.035714285714,2689.730144201528,-2400.0,2293.035714285714,2252.0616436557407,-2400.0,1630.3206970368872,1282.6672709741936,-762.9879680110807,0,8,0,0,1074.9994625002687,0.9999999995348837
2020-02-08,2020-02-08,2.0,470.0,0.0,470.0,-15.1625,742.125,84.46875,1.596875,2.7,1054.0,3.0,1.5,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,0,2150.0,2.0,8800.0,2.0,100.0,1.0,300.0,1.0,1820.0,806.6391179868883,-8330.0,2564.464285714286,2665.6418224415393,-8330.0,2299.1071428571427,2246.7123320331984,-8330.0,1581.4995092464017,-525.6394925924955,-585.8600166539062,0,10,0,0,234.99988250005873,0.9999999978723404
2020-02-09,2020-02-09,1.0,700.0,0.0,700.0,-16.3375,747.78125,85.78125,1.059375,2.2,1210.0,3.0,10.0,6,-0.7818314824680299,0.6234898018587334,2,0.8660254037844386,0.5000000000000001,1,0,0,0,470.0,2.0,1600.0,3.0,1400.0,1.0,1400.0,2.0,1691.4285714285713,912.3491395189402,-900.0,2514.464285714286,2695.5611979146934,-900.0,2274.1071428571427,2260.9371228055907,-900.0,1556.9446196067206,-461.75379306717736,-395.1908265395432,0,12,0,0,699.9993000007,0.9999999985714286
2020-02-10,2020-02-10,3.0,2700.0,0.0,2700.0,-8.8,742.5625,90.9375,0.8625,1.8,250.0,3.0,12.0,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,0,0,1,0,700.0,1.0,2200.0,2.0,7550.0,2.0,1300.0,1.0,1762.857142857143,976.1440174775141,500.0,2168.035714285714,2277.925460253809,500.0,2324.1071428571427,2254.0670253481603,500.0,1563.8417742043216,542.0986319173688,594.0595938783094,0,0,0,0,899.9997000001,0.9999999996296297
2020-02-11,2020-02-11,1.0,950.0,0.0,950.0,-6.3875,742.40625,81.1875,1.30625,2.7,488.0,3.0,0.8,1,0.7818314824680298,0.6234898018587336,2,0.8660254037844386,0.5000000000000001,0,0,0,0,2700.0,3.0,1250.0,2.0,275.0,1.0,1600.0,2.0,1720.0,1008.4641788382959,-300.0,2216.25,2241.6298907954656,-300.0,2300.8928571428573,2265.1207160912213,-300.0,1597.0252396114302,-436.7958880105213,-210.22935160090879,0,2,0,0,949.9990500009501,0.9999999989473685
2020-02-12,2020-02-12,1.0,200.0,0.0,200.0,-6.696875,746.46875,75.0,1.003125,1.8,1016.0,3.0,1.5,2,0.9749279121818236,-0.22252093395631434,2,0.8660254037844386,0.5000000000000001,0,0,0,0,950.0,1.0,3000.0,2.0,287.5,1.0,1550.0,1.0,1320.0,970.7385504518357,-2800.0,2210.0,2247.5354023052414,-2800.0,2252.6785714285716,2295.855054199672,-2800.0,1640.6109736446315,-285.52875569983075,-1155.0822179448007,0,4,0,0,199.99980000020003,0.999999995
2020-02-13,2020-02-13,2.0,3150.0,0.0,3150.0,-8.51875,746.96875,81.0625,0.9375,1.0,431.0,3.0,12.5,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,0,0,200.0,1.0,2070.0,2.0,300.0,1.0,525.0,2.0,1474.2857142857142,1174.2920866470586,1080.0,2413.5714285714284,2189.5507341878188,1080.0,2346.4285714285716,2276.204445978915,1080.0,1670.05442770909,-11.710419484161113,1491.6559917750712,0,6,0,0,1574.9992125003937,0.9999999996825397
2020-02-14,2020-02-14,2.0,2750.0,0.0,2750.0,-7.29375,748.09375,87.71875,0.965625,1.3,422.0,4.0,15.7,4,-0.433883739117558,-0.9009688679024191,2,0.8660254037844386,0.5000000000000001,0,1,0,0,3150.0,2.0,2150.0,2.0,4550.0,1.5,2800.0,3.0,1560.0,1251.2127450331263,600.0,2285.0,2105.691006625762,600.0,2344.6428571428573,2275.855019861452,600.0,1663.2596967107224,737.2069326470406,349.53337064223706,0,8,0,0,1374.9993125003436,0.9999999996363637
2020-02-15,2020-02-15,3.0,2320.0,0.0,2320.0,-8.5625,752.9375,88.5,0.928125,1.0,397.0,4.0,5.0,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,0,2750.0,2.0,470.0,2.0,8800.0,2.0,200.0,1.0,1824.2857142857142,1175.7105247871334,1850.0,1822.142857142857,968.6563141512343,1850.0,2420.3571428571427,2236.792792673138,1850.0,1614.1408951462538,-18.27266135617102,724.131766209917,0,10,0,0,773.3330755556415,0.9999999995689656
2020-02-16,2020-02-16,1.0,750.0,0.0,750.0,-9.159375,758.09375,91.1875,0.928125,1.8,494.0,4.0,4.7,6,-0.7818314824680299,0.6234898018587334,2,0.8660254037844386,0.5000000000000001,1,0,0,0,2320.0,3.0,700.0,1.0,1600.0,3.0,1407.5,3.0,1831.4285714285713,1167.8674093039347,50.0,1761.4285714285713,1009.4313490038082,50.0,2396.875,2251.224422500556,50.0,1527.9696637295685,-406.4374149010235,-371.5322488285451,0,12,0,0,749.9992500007501,0.9999999986666667
2020-02-17,2020-02-17,2.0,1625.0,0.0,1625.0,-4.351612903225806,751.8387096774194,91.09677419354838,2.383870967741936,4.0,418.0,4.0,10.5,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,0,0,1,0,750.0,1.0,2700.0,3.0,2200.0,2.0,2615.0,5.0,1677.857142857143,1103.5241167235424,-1075.0,1720.357142857143,1001.8837340148388,-1075.0,2361.5178571428573,2255.442115984846,-1075.0,1427.140165153864,278.60725919103686,-80.74742434490099,0,0,0,0,812.4995937502031,0.9999999993846154
2020-02-18,2020-02-18,1.6666666666666667,1216.6666666666667,0.0,1216.6666666666667,0.93125,742.15625,90.6875,1.6,3.6,440.0,4.0,5.4,1,0.7818314824680298,0.6234898018587336,2,0.8660254037844386,0.5000000000000001,0,0,0,0,1625.0,2.0,950.0,1.0,1250.0,2.0,825.0,3.0,1715.952380952381,1078.5294588701747,266.66666666666674,1717.9761904761906,1003.126347712475,266.66666666666674,2375.5059523809527,2246.757624217556,266.66666666666674,1319.7082189215978,-315.87174443283544,212.83019217790434,0,2,0,0,729.9995620002628,0.9999999991780821
2020-02-19,2020-02-19,1.3333333333333337,808.3333333333334,0.0,808.3333333333334,0.65625,742.09375,92.90625,0.95,1.8,335.0,4.0,3.8,2,0.9749279121818236,-0.22252093395631434,2,0.8660254037844386,0.5000000000000001,0,0,0,0,1216.6666666666667,1.6666666666666667,200.0,1.0,3000.0,2.0,6800.0,3.0,1802.857142857143,953.2530629986984,608.3333333333334,1561.4285714285713,957.6484413606785,608.3333333333334,2161.5178571428573,2089.5823816027696,608.3333333333334,1224.6028772171808,-54.96607990079502,-361.3034639830523,0,4,0,0,606.249545312841,0.9999999987628866
2020-02-20,2020-02-20,1.0,400.0,0.0,400.0,0.509375,745.4375,93.4375,0.83125,1.3,347.0,4.0,2.1,3,0.43388373911755823,-0.900968867902419,2,0.8660254037844386,0.5000000000000001,0,0,0,0,808.3333333333334,1.3333333333333337,3150.0,2.0,2070.0,2.0,4075.0,3.0,1410.0,868.4282311121574,-2750.0,1442.142857142857,992.7909869826293,-2750.0,2030.267857142857,2080.337933700578,-2750.0,1186.376543508615,-356.2490644417905,-430.12747906682443,0,6,0,0,399.99960000040005,0.9999999975
2020-02-21,2020-02-21,1.0,700.0,0.0,700.0,0.4870967741935483,750.516129032258,94.09677419354838,0.9064516129032258,1.8,282.0,4.0,6.1,4,-0.433883739117558,-0.9009688679024191,2,0.8660254037844386,0.5000000000000001,0,1,0,0,400.0,1.0,2750.0,2.0,2150.0,2.0,3275.0,2.0,1117.142857142857,662.4636358194059,-2050.0,1338.5714285714287,988.8912588631376,-2050.0,1938.3035714285713,2080.1905737589273,-2050.0,1206.1887716003216,636.5838843824447,-1142.7726559827663,0,8,0,0,699.9993000007,0.9999999985714286
2020-02-22,2020-02-22,2.0,1950.0,0.0,1950.0,-0.365625,754.75,93.8125,0.90625,1.0,342.0,4.0,6.3,5,-0.9749279121818236,-0.2225209339563146,2,0.8660254037844386,0.5000000000000001,1,0,0,0,700.0,1.0,2320.0,3.0,470.0,2.0,100.0,1.0,1064.2857142857142,556.8328570476317,-370.0,1444.2857142857142,967.7789167707836,-370.0,2004.375,2048.782392400292,-370.0,1258.345687192585,255.70068604025752,435.9536267671574,0,10,0,0,974.9995125002437,0.9999999994871794
2020-02-23,2020-02-23,2.0,1425.0,0.0,1425.0,-2.4060606060606062,749.1818181818181,85.39393939393939,2.1818181818181817,4.5,2072.0,4.0,7.8,6,-0.7818314824680299,0.6234898018587334,2,0.8660254037844386,0.5000000000000001,1,0,0,0,1950.0,2.0,750.0,1.0,700.0,1.0,1400.0,1.0,1160.7142857142858,551.7588519342743,675.0,1496.0714285714287,943.9937452582461,675.0,2005.267857142857,2048.5146813911465,675.0,1328.3683137185142,-216.02142403407174,312.65311031555757,0,12,0,0,712.499643750178,0.9999999992982456
2020-02-24,2020-02-24,2.0,900.0,0.0,900.0,-1.8838709677419352,736.4516129032259,92.06451612903226,1.9935483870967745,4.0,284.0,4.0,22.6,0,0.0,1.0,2,0.8660254037844386,0.5000000000000001,0,0,1,0,1425.0,2.0,1625.0,2.0,2700.0,3.0,7550.0,2.0,1057.142857142857,517.0345592411913,-725.0,1367.5,888.3451796006198,-725.0,1767.767857142857,1744.8476777053033,-725.0,1409.0368210268946,42.362290733427066,-551.3991117603216,0,0,0,0,449.9997750001125,0.9999999988888889
